is_day,cloud_cover,precipitation,mood
1,27.7954962,0.194935728,Happy
1,15.60698681,0.177396022,Happy
1,25.18702346,0.162560847,Happy
0,26.67991883,0.130649055,Happy
1,47.7410355,0.157154873,Happy
1,49.6917801,0.149129043,Happy
1,37.26221324,0.218247525,Happy
1,27.68719702,0.115734168,Happy
1,14.67256252,0.197575723,Happy
0,34.59560595,0.004335288,Happy
0,5.935728205,0.215867415,Happy
0,48.07242723,0.060898928,Happy
0,3.334991295,0.219738725,Happy
0,32.5373607,0.112106414,Happy
1,44.91644829,0.041586483,Happy
0,19.72400573,0.171210351,Happy
1,28.70298482,0.113886695,Happy
0,36.52927223,0.124027633,Happy
0,36.85587207,0.075668668,Happy
0,8.146288833,0.18969877,Happy
1,25.83444883,0.179494879,Happy
0,1.378605434,0.15976513,Happy
0,32.17852414,0.039389128,Happy
0,25.27211812,0.038548049,Happy
1,38.22848455,0.170459015,Happy
1,20.96716229,0.162154917,Happy
1,29.76590456,0.210538491,Happy
1,46.06499115,0.071322579,Happy
0,27.78366805,0.08907827,Happy
1,20.77000158,0.154384611,Happy
1,49.6256102,0.097787968,Happy
1,27.49025425,0.169322176,Happy
0,20.6385653,0.166108924,Happy
1,26.99279573,0.09946406,Happy
0,45.4126928,0.066179708,Happy
0,38.56731362,0.016263551,Happy
0,0.866725749,0.220063455,Happy
1,18.49802728,0.16460572,Happy
0,10.94320644,0.158944393,Happy
0,13.15128969,0.224437534,Happy
1,36.4696306,0.21808976,Happy
0,43.84861477,0.012256076,Happy
0,35.34023881,0.101895749,Happy
0,36.08171897,0.07682436,Happy
1,24.85665701,0.179015945,Happy
1,6.409973496,0.207226604,Happy
0,2.997279985,0.152402622,Happy
1,2.844145271,0.229517228,Happy
0,45.76153091,0.036847307,Happy
0,37.8310799,0.134477055,Happy
0,35.90110609,0.028031488,Happy
1,43.5779849,0.144996874,Happy
1,36.87503037,0.100884132,Happy
0,35.3335448,0.004263801,Happy
0,36.54364856,0.068605663,Happy
0,45.25049317,0.096453429,Happy
0,33.05411026,0.060993355,Happy
0,45.81984906,0.147946626,Happy
1,20.94140059,0.22670919,Happy
1,19.18574541,0.21075242,Happy
1,48.13954556,0.016489,Happy
1,44.2007674,0.069688706,Happy
1,30.47539501,0.12993718,Happy
1,25.03857465,0.190664888,Happy
0,34.75879035,0.149036241,Happy
1,39.12273266,0.041198003,Happy
0,43.94410757,0.069478871,Happy
1,47.38833718,0.035261668,Happy
0,5.470963425,0.227922843,Happy
1,27.90998392,0.068435016,Happy
1,35.63326447,0.071794747,Happy
0,2.140333872,0.198421558,Happy
0,29.40911128,0.076425611,Happy
0,40.00207345,0.140914213,Happy
0,40.86168287,0.086954039,Happy
0,29.35084046,0.017468333,Happy
0,27.29660908,0.067037824,Happy
1,25.18203954,0.202213439,Happy
0,42.61267277,0.065229601,Happy
0,41.31652284,0.131993117,Happy
1,30.64704869,0.185271909,Happy
1,40.05808125,0.205502817,Happy
0,47.80179288,0.009314401,Happy
1,36.46585172,0.030257046,Happy
0,29.17815025,0.11812409,Happy
1,27.40454838,0.174707958,Happy
1,27.36501315,0.120713021,Happy
1,44.11041929,0.022900478,Happy
1,37.92408851,0.13979957,Happy
0,4.157441304,0.178798068,Happy
0,43.79280746,0.147494836,Happy
1,36.65843697,0.036344631,Happy
1,35.56581741,0.165120297,Happy
0,33.94353572,0.073653685,Happy
1,44.55196107,0.1847901,Happy
1,41.90674097,0.200917263,Happy
1,26.11595416,0.059872945,Happy
1,34.41779555,0.095303754,Happy
1,36.96287057,0.036089554,Happy
1,8.687354144,0.186097702,Happy
0,14.60927722,0.180809125,Happy
0,12.10788771,0.212329743,Happy
1,12.77658596,0.16417931,Happy
0,12.4031202,0.214354026,Happy
0,18.02802638,0.163485628,Happy
0,15.37344139,0.168872469,Happy
1,4.72211081,0.177393526,Happy
1,49.95955997,0.072384607,Happy
0,16.14200095,0.207273903,Happy
1,11.58706403,0.156284138,Happy
1,13.27597031,0.185871997,Happy
0,34.26245327,0.081751753,Happy
0,19.0104676,0.15137107,Happy
1,34.79627245,0.068336849,Happy
1,45.16954249,0.215018728,Happy
0,40.61992278,0.071351059,Happy
0,49.46257813,0.118601964,Happy
0,24.33526016,0.150389085,Happy
1,5.896799402,0.212377398,Happy
1,34.63185612,0.052136707,Happy
0,34.84982663,0.127484369,Happy
1,34.65621901,0.074641047,Happy
0,17.65625552,0.159229499,Happy
0,26.06963297,0.103326928,Happy
0,19.42796233,0.205853739,Happy
0,43.23180259,0.117591772,Happy
0,33.12179395,0.115810103,Happy
1,35.71284585,0.136165267,Happy
1,17.96991347,0.225523915,Happy
1,44.22330827,0.169985987,Happy
0,27.51064254,0.113941528,Happy
1,13.04376298,0.176409458,Happy
0,48.38866926,0.102524058,Happy
1,33.26954375,0.138666736,Happy
1,31.58202135,0.060206784,Happy
1,0.915941257,0.160350539,Happy
0,31.76943421,0.124432201,Happy
0,48.971625,0.145192445,Happy
0,30.36128958,0.064242804,Happy
0,31.28535088,0.099136252,Happy
1,45.82852293,0.006174757,Happy
1,25.46177862,0.029088708,Happy
1,27.28044731,0.009786356,Happy
1,34.8192133,0.117483566,Happy
1,7.773525052,0.181045072,Happy
1,35.76572105,0.207762349,Happy
0,19.88937954,0.167500308,Happy
1,26.16773198,0.050680828,Happy
1,42.0900262,0.125815731,Happy
1,39.19059144,0.06900986,Happy
1,32.83449735,0.10505714,Happy
0,41.05415818,0.137445663,Happy
0,31.25902088,0.029339852,Happy
0,42.28737742,0.113318539,Happy
0,49.63644743,0.040598373,Happy
1,26.19535281,0.117765034,Happy
1,25.07868301,0.188688828,Happy
1,3.636035488,0.16088094,Happy
1,1.367760776,0.200775583,Happy
1,14.53561379,0.203165327,Happy
0,25.10151403,0.142270512,Happy
0,39.38142255,0.085775277,Happy
0,16.1101108,0.205910043,Happy
0,0.868066859,0.222303452,Happy
0,14.83775424,0.158212227,Happy
1,27.12314683,0.214899633,Happy
0,29.04668187,0.105414456,Happy
0,43.39130154,0.001517566,Happy
0,5.564927739,0.223116559,Happy
0,42.93639573,0.017520573,Happy
0,39.7661188,0.140638284,Happy
0,37.32885256,0.038904144,Happy
1,5.761661259,0.169813639,Happy
1,36.63453785,0.109151501,Happy
0,47.30410319,0.084851913,Happy
1,48.37838842,0.202802532,Happy
0,47.94315345,0.044074724,Happy
0,34.60289737,0.044770762,Happy
0,47.38825412,0.033194993,Happy
0,20.13742697,0.208403424,Happy
0,6.099341517,0.159547587,Happy
1,27.96423772,0.158628578,Happy
1,29.14848835,0.094080088,Happy
0,22.98426355,0.15462377,Happy
1,18.90501405,0.206626515,Happy
1,24.19491921,0.158711859,Happy
1,34.37111786,0.067765296,Happy
0,12.05612251,0.158264065,Happy
1,21.13803964,0.191400788,Happy
0,20.85810603,0.154977056,Happy
0,8.613288725,0.19097075,Happy
1,14.28362687,0.181497562,Happy
0,3.488802716,0.225549503,Happy
1,8.336434764,0.20090339,Happy
0,3.329483714,0.175669294,Happy
1,27.8282925,0.136502031,Happy
0,36.41305579,0.106043392,Happy
1,47.81228746,0.01545928,Happy
0,1.831635849,0.206615355,Happy
1,26.24918759,0.097841779,Happy
0,38.7406783,0.054622073,Happy
1,47.20792826,0.088018049,Happy
0,27.83826726,0.078940568,Happy
0,22.91920606,0.163701264,Happy
0,49.43738712,0.098267383,Happy
0,33.77759303,0.085356293,Happy
1,28.36880172,0.154245151,Happy
1,39.4872829,0.114014494,Happy
1,22.67313479,0.223816017,Happy
0,32.92987682,0.096043907,Happy
1,17.56305616,0.16307442,Happy
1,13.13795116,0.153536536,Happy
0,41.43206418,0.034585157,Happy
1,41.90452145,0.214531694,Happy
1,33.27222971,0.001089853,Happy
1,46.54534905,0.059042558,Happy
0,24.12804171,0.165211216,Happy
1,33.30256256,0.186646147,Happy
0,33.67419462,0.098665901,Happy
0,32.22568474,0.099838497,Happy
1,19.86791491,0.152403613,Happy
1,37.09943199,0.063854068,Happy
0,26.49221527,0.09344438,Happy
1,0.291924538,0.190644644,Happy
0,29.73551617,0.026142273,Happy
0,46.86173343,0.124537211,Happy
0,49.87962547,0.146114124,Happy
1,16.66437231,0.182713622,Happy
1,27.27411114,0.22205186,Happy
1,8.991674695,0.22641234,Happy
0,29.92990386,0.127637154,Happy
1,7.002446523,0.194713548,Happy
0,41.52710566,0.011064331,Happy
0,34.49188716,0.012254782,Happy
0,35.15654303,0.146449394,Happy
0,38.19572838,0.133549333,Happy
0,33.64079932,0.044048339,Happy
1,43.03105499,0.001182621,Happy
0,40.35638575,0.047505031,Happy
1,41.95053415,0.09268598,Happy
0,28.88501233,0.038376418,Happy
1,20.06205266,0.167585827,Happy
1,35.65927434,0.028408504,Happy
1,31.61193071,0.144401855,Happy
1,42.61673415,0.125230389,Happy
0,0.970852981,0.154258172,Happy
0,34.99259849,0.052315943,Happy
1,48.00299004,0.155123756,Happy
1,49.40617667,0.026083306,Happy
0,13.22117118,0.208214934,Happy
0,37.61073468,0.026348559,Happy
1,49.15269864,0.016494614,Happy
0,39.36915872,0.101284234,Happy
0,3.932017223,0.222756164,Happy
0,0.82564945,0.156435184,Happy
0,1.100660592,0.170797047,Happy
0,27.21230988,0.147155807,Happy
1,4.687371926,0.224865992,Happy
1,43.91688189,0.226945003,Happy
0,19.64187714,0.181369987,Happy
1,1.206110588,0.194646119,Happy
0,29.26360306,0.086461969,Happy
1,42.00575282,0.101753413,Happy
1,36.74808695,0.034425319,Happy
0,39.27963979,0.027429173,Happy
0,32.59273086,0.014345123,Happy
1,5.505261532,0.186387782,Happy
1,41.75995976,0.218953082,Happy
1,2.207343794,0.168923923,Happy
1,9.481948722,0.197376406,Happy
1,37.10556653,0.141727194,Happy
1,45.30070048,0.187730054,Happy
0,23.58909794,0.153209641,Happy
0,38.70135496,0.050224666,Happy
1,27.13374506,0.032902043,Happy
1,45.92704816,0.100511061,Happy
0,40.5499289,0.147474692,Happy
1,12.53367357,0.209776059,Happy
1,9.595618418,0.21022554,Happy
1,16.95249845,0.156165016,Happy
0,7.516179523,0.178299187,Happy
0,42.10850869,0.123060186,Happy
0,12.75119186,0.211442537,Happy
0,33.56834317,0.07264114,Happy
0,32.14237385,0.062013774,Happy
1,28.21983636,0.04378929,Happy
0,35.09923145,0.02181898,Happy
1,36.87212874,0.212624731,Happy
1,34.38791578,0.094303974,Happy
1,1.353779098,0.192037461,Happy
1,21.73839825,0.215904893,Happy
0,37.73766864,0.130436191,Happy
0,38.28871179,0.104224549,Happy
1,42.92167134,0.109306963,Happy
0,6.190098697,0.208114484,Happy
0,37.70955371,0.083801609,Happy
0,34.71842197,0.019504873,Happy
0,43.98940476,0.002824156,Happy
1,32.32582317,0.194074651,Happy
0,10.80475829,0.19609243,Happy
0,0.676081868,0.195903637,Happy
0,5.213869808,0.228949054,Happy
0,25.20824525,0.147919844,Happy
0,10.92775741,0.151250591,Happy
1,37.84104759,0.025163721,Happy
0,16.32211206,0.209162635,Happy
0,9.323448211,0.229680916,Happy
0,35.13114264,0.067084159,Happy
0,29.0155032,0.0530423,Happy
1,2.852781819,0.179475121,Happy
1,49.97016471,0.207563232,Happy
0,43.73285788,0.00014282,Happy
0,14.56297194,0.193436744,Happy
0,40.20142241,0.104506736,Happy
0,36.62212855,0.139240182,Happy
1,36.17379506,0.13194826,Happy
1,46.85258153,0.056273187,Happy
0,34.62823906,0.061940846,Happy
1,44.64512794,0.199307524,Happy
0,26.95746585,0.04933481,Happy
0,24.73326897,0.16927605,Happy
1,27.88236425,0.108715418,Happy
0,5.289406172,0.182785747,Happy
0,30.40318454,0.129226019,Happy
0,9.291188718,0.166028502,Happy
1,40.93598946,0.025576925,Happy
1,28.7967464,0.051124892,Happy
1,29.43385861,0.210050927,Happy
1,46.20838261,0.140723483,Happy
0,16.73158236,0.203964134,Happy
0,30.67383124,0.081608219,Happy
0,20.93001691,0.220987254,Happy
1,26.71270787,0.144366117,Happy
0,6.655515633,0.184380138,Happy
1,35.19140381,0.160924294,Happy
1,28.52200735,0.110447078,Happy
0,35.11437656,0.075892502,Happy
1,35.82083266,0.001940821,Happy
0,49.553005,0.015698511,Happy
0,27.75063544,0.06418665,Happy
0,49.36940401,0.053467687,Happy
1,39.16335307,0.201249793,Happy
0,25.26216542,0.097105192,Happy
1,44.57493254,0.147754075,Happy
1,44.76879077,0.097068604,Happy
1,22.3298954,0.207247467,Happy
0,47.12098272,0.14234194,Happy
0,40.70445748,0.034034976,Happy
0,26.1950536,0.023756275,Happy
0,40.3819235,0.031144856,Happy
1,46.43932213,0.135151307,Happy
1,27.91922827,0.063423652,Happy
0,13.27005646,0.203377726,Happy
1,38.89188601,0.192697494,Happy
1,34.36690459,0.037645885,Happy
1,41.65887993,0.200242236,Happy
1,37.09590366,0.092512384,Happy
1,38.49698169,0.058801844,Happy
1,41.61224804,0.144314466,Happy
0,40.76954232,0.097652307,Happy
1,5.956706213,0.211275141,Happy
1,8.94912878,0.22288894,Happy
1,38.3044158,0.086756899,Happy
1,9.485237858,0.169765622,Happy
0,45.3825033,0.01032156,Happy
1,44.53254231,0.141998769,Happy
0,3.768558812,0.167602885,Happy
1,36.72692618,0.026890038,Happy
1,28.4933616,0.106713499,Happy
0,43.54219606,0.060101647,Happy
0,42.21077366,0.13217677,Happy
0,25.02026379,0.10128709,Happy
0,8.163898285,0.221940235,Happy
0,39.4833149,0.06222208,Happy
0,48.49335165,0.12473849,Happy
1,38.62860472,0.169851772,Happy
1,15.20970884,0.162491189,Happy
0,25.61657843,0.127192781,Happy
0,6.33566386,0.222900525,Happy
1,32.88127732,0.001867037,Happy
1,35.51290913,0.157526627,Happy
0,28.89757583,0.071517632,Happy
1,38.19840364,0.086765415,Happy
1,26.20041811,0.042371816,Happy
1,0.630500088,0.180646155,Happy
1,41.67520347,0.101316626,Happy
0,23.73521164,0.210612296,Happy
1,21.03666682,0.183077654,Happy
0,15.10835152,0.198764606,Happy
1,40.64325623,0.155478601,Happy
0,38.9554669,0.039741491,Happy
1,49.53764908,0.098053355,Happy
0,1.261287393,0.178773459,Happy
1,33.88098855,0.15085081,Happy
1,34.85666358,0.126326196,Happy
1,9.41559432,0.175769996,Happy
0,45.70649409,0.078504216,Happy
0,12.55746488,0.16643941,Happy
1,11.29080325,0.186163196,Happy
1,44.71491519,0.13924947,Happy
0,36.45204951,0.034829455,Happy
1,33.63997286,0.224359018,Happy
0,8.691525437,0.151348713,Happy
0,40.89546331,0.129056445,Happy
0,22.49681702,0.210213639,Happy
1,27.1511911,0.014933453,Happy
0,43.72721792,0.034226072,Happy
0,37.86723222,0.096463101,Happy
1,28.98964157,0.106355565,Happy
0,14.79177105,0.207153872,Happy
0,42.38295427,0.003856871,Happy
1,43.82967804,0.176556797,Happy
1,14.17143849,0.224973504,Happy
0,41.83209251,0.052983598,Happy
1,0.368693793,0.218860049,Happy
0,43.50212229,0.077016151,Happy
1,16.02795162,0.214945399,Happy
1,17.17350556,0.154804043,Happy
0,45.02984523,0.010825975,Happy
1,49.47485195,0.108094332,Happy
1,37.97757518,0.217334119,Happy
0,37.04962441,0.10578512,Happy
0,39.56599337,0.129383694,Happy
0,29.72398032,0.145469345,Happy
1,32.25575553,0.117851636,Happy
1,37.11142237,0.207123408,Happy
1,36.0784265,0.109534519,Happy
1,46.08430946,0.003958481,Happy
1,48.84024093,0.194182679,Happy
1,42.662867,0.090335816,Happy
1,40.75744972,0.106081815,Happy
1,10.12805476,0.196415104,Happy
0,5.003696393,0.210344198,Happy
1,40.1807764,0.085321476,Happy
1,36.73638498,0.120930316,Happy
0,44.15124535,0.050605644,Happy
0,36.93803463,0.129815803,Happy
0,47.46580954,0.074980205,Happy
0,30.52274935,0.024163585,Happy
0,29.58961985,0.114060789,Happy
1,42.77991824,0.077934516,Happy
1,43.24168759,0.013034802,Happy
0,36.2811384,0.02831733,Happy
1,30.6649197,0.137910768,Happy
1,49.63115012,0.199599499,Happy
1,34.25507204,0.12320804,Happy
1,41.74031046,0.009470245,Happy
1,37.61574694,0.052986025,Happy
0,35.06652359,0.01368034,Happy
1,47.8189686,0.218211663,Happy
0,19.70263331,0.213072509,Happy
0,46.44279416,0.129640176,Happy
0,30.21017652,0.071287168,Happy
0,0.872715153,0.229722867,Happy
0,42.60131876,0.128400278,Happy
0,49.93657773,0.030980641,Happy
0,32.59838089,0.085277624,Happy
1,47.44568232,0.152299691,Happy
1,47.31674409,0.079171854,Happy
1,25.01623307,0.183568397,Happy
1,19.39743942,0.162505885,Happy
1,21.95376244,0.184336367,Happy
0,35.47916275,0.005699174,Happy
1,45.54320825,0.000393547,Happy
1,33.62607167,0.098548721,Happy
1,20.6207499,0.176569089,Happy
0,33.8133851,0.078560991,Happy
0,31.96819473,0.052066435,Happy
0,32.70189712,0.051234751,Happy
0,47.87081122,0.129069,Happy
0,46.56794231,0.038826458,Happy
0,34.74777225,0.06141685,Happy
1,23.9123153,0.215891988,Happy
0,1.071041366,0.174465894,Happy
0,36.47624931,0.11949092,Happy
0,6.987991088,0.219783728,Happy
0,41.73750508,0.138626537,Happy
1,38.46312002,0.097734402,Happy
0,49.45626656,0.035344694,Happy
0,48.83926362,0.025817793,Happy
0,26.47952656,0.092965963,Happy
0,32.95019202,0.097740363,Happy
1,33.20645038,0.0803478,Happy
0,40.36307756,0.088028536,Happy
0,19.48835897,0.18245766,Happy
0,8.770215649,0.212574885,Happy
0,29.65632584,0.080319774,Happy
1,14.54735874,0.218325647,Happy
0,27.34060507,0.084965982,Happy
1,15.95621768,0.165966389,Happy
0,19.70926584,0.209790639,Happy
0,40.06567417,0.010776971,Happy
0,30.56583008,0.013352085,Happy
0,48.86274274,0.090745249,Happy
0,3.561862871,0.165030927,Happy
0,12.4086262,0.152914992,Happy
1,36.0975492,0.050216325,Happy
0,25.56216163,0.005704887,Happy
0,30.80318401,0.057554142,Happy
0,7.89594883,0.223222281,Happy
1,46.21050606,0.207906953,Happy
1,39.71199925,0.020503282,Happy
1,47.20260235,0.20459417,Happy
0,13.37633834,0.223899416,Happy
0,47.05007275,0.01436132,Happy
1,22.00076744,0.185397434,Happy
1,3.172433139,0.186290677,Happy
1,42.83962724,0.21574221,Happy
0,31.3092503,0.146262084,Happy
1,42.52735441,0.134248648,Happy
1,7.926573416,0.178424193,Happy
0,37.2463951,0.00391326,Happy
0,38.56239417,0.145782446,Happy
1,10.15777832,0.207046826,Happy
1,4.107318705,0.207049908,Happy
0,17.27626443,0.200027671,Happy
1,42.8239819,0.223450707,Happy
0,10.54863187,0.155583554,Happy
1,3.781010635,0.216089026,Happy
0,25.79646868,0.056994546,Happy
1,31.00103657,0.082955772,Happy
1,36.60140158,0.17344661,Happy
1,15.51105771,0.219740461,Happy
1,43.67530509,0.04716592,Happy
0,26.14306696,0.03784456,Happy
0,42.41020316,0.000505286,Happy
0,29.27994389,0.121377077,Happy
1,27.0575745,0.034549324,Happy
0,43.46986015,0.128905809,Happy
1,46.82947295,0.099198504,Happy
1,40.49321814,0.075639264,Happy
1,6.807558869,0.151915233,Happy
1,44.07716148,0.062645434,Happy
1,27.66314705,0.06550842,Happy
0,32.75724013,0.000245353,Happy
1,1.310272747,0.206112832,Happy
1,43.65539582,0.112659429,Happy
0,37.6797871,0.035440824,Happy
0,17.59418037,0.179671948,Happy
0,37.93527389,0.096667123,Happy
0,43.03353726,0.03189379,Happy
0,10.60924,0.157444533,Happy
1,8.236435755,0.222067834,Happy
0,9.988823261,0.152527374,Happy
1,27.89171219,0.207767392,Happy
1,43.49060707,0.000294137,Happy
0,30.82494485,0.001194137,Happy
0,5.544614902,0.164517856,Happy
1,35.8980542,0.069064146,Happy
0,36.88558958,0.007100678,Happy
0,5.810422736,0.187258617,Happy
0,36.10595741,0.129161936,Happy
0,27.74302357,0.098783486,Happy
0,36.46854182,0.046233601,Happy
1,29.88212214,0.029719674,Happy
0,41.87112822,0.125692284,Happy
0,30.9607171,0.001230255,Happy
0,13.31472132,0.208849922,Happy
0,39.45038931,0.039948318,Happy
1,22.46155473,0.204869706,Happy
1,21.19353914,0.170271791,Happy
1,24.7941038,0.163045983,Happy
0,30.57727945,0.013907116,Happy
1,26.67430945,0.0819616,Happy
1,36.18658651,0.081895812,Happy
1,47.50746643,0.097850626,Happy
1,28.14806899,0.141007005,Happy
1,27.45270455,0.109256095,Happy
1,18.10899735,0.229955063,Happy
0,15.60936563,0.167949346,Happy
1,29.33485961,0.151062906,Happy
0,33.96718825,0.051202614,Happy
0,10.54437609,0.173701427,Happy
0,31.17930832,0.002349947,Happy
1,41.3353825,0.141765206,Happy
1,31.12258824,0.178823156,Happy
0,37.84279757,0.14348716,Happy
0,31.34763792,0.020463342,Happy
0,5.530635434,0.184177387,Happy
0,37.72976373,0.121131405,Happy
0,23.70711113,0.188040712,Happy
1,37.6777179,0.225463059,Happy
1,46.80788301,0.196578685,Happy
1,49.75510304,0.166667139,Happy
0,44.7352746,0.097336961,Happy
1,30.09976769,0.129000791,Happy
1,10.09352634,0.190985482,Happy
1,19.60345854,0.203549155,Happy
1,43.03089393,0.043229037,Happy
1,27.05256474,0.206788202,Happy
1,30.84789855,0.060218812,Happy
1,47.59037885,0.038323563,Happy
0,28.20963506,0.042006441,Happy
0,35.44320734,0.133292175,Happy
1,39.35279196,0.034091865,Happy
0,39.8273484,0.077804444,Happy
1,29.00712682,0.142398913,Happy
0,25.04070257,0.102772531,Happy
0,47.49251472,0.123213028,Happy
0,41.41355989,0.008736352,Happy
0,33.08696082,0.097201135,Happy
1,0.120189473,0.156198509,Happy
1,29.78858961,0.149780373,Happy
0,37.31828891,0.077315002,Happy
1,28.38903917,0.013236286,Happy
0,37.03187995,0.080454913,Happy
0,14.40799631,0.187653716,Happy
1,44.05550104,0.171786859,Happy
0,16.06206687,0.163787755,Happy
1,27.92234356,0.224203338,Happy
0,44.47452357,0.11940727,Happy
1,25.12573871,0.157169898,Happy
0,10.70237965,0.182229056,Happy
0,16.15090678,0.164868823,Happy
0,3.86929653,0.156201323,Happy
0,30.10557979,0.046283332,Happy
0,22.73789416,0.177047099,Happy
1,19.41627889,0.194562176,Happy
1,29.12966122,0.168312842,Happy
1,41.34897637,0.061598508,Happy
1,43.45485446,0.12024603,Happy
0,6.228310362,0.191502394,Happy
1,38.74209717,0.097883299,Happy
1,44.33010749,0.099272004,Happy
1,4.592179757,0.158698619,Happy
0,38.67990587,0.094737353,Happy
1,34.34420447,0.189289846,Happy
0,37.46266625,0.113522304,Happy
1,31.18728374,0.061370351,Happy
1,28.93734757,0.074929949,Happy
0,41.69466585,0.062587974,Happy
1,16.26546553,0.202005947,Happy
1,20.77571184,0.185568248,Happy
1,5.881259277,0.169347164,Happy
0,36.75212561,0.14002662,Happy
1,32.50297238,0.198661559,Happy
0,11.30926095,0.169920769,Happy
1,3.407222636,0.16347152,Happy
0,42.49560865,0.145632522,Happy
0,26.43311632,0.029773293,Happy
1,37.1012287,0.153916408,Happy
1,22.59355104,0.166971185,Happy
0,3.393656951,0.207570635,Happy
0,44.50392677,0.048206211,Happy
1,38.66924722,0.026245034,Happy
1,35.53920983,0.127302585,Happy
1,28.35425551,0.021343843,Happy
1,43.03736465,0.167341502,Happy
1,17.56460739,0.161613455,Happy
0,45.22177389,0.1391574,Happy
1,31.11202604,0.005392291,Happy
1,31.13723319,0.202622061,Happy
1,29.48891042,0.071355749,Happy
1,49.20232356,0.007983103,Happy
0,3.476435419,0.151805954,Happy
1,47.65901239,0.142626243,Happy
1,31.95159173,0.053393376,Happy
1,38.35991479,0.106003708,Happy
0,38.95864227,0.04202204,Happy
1,37.50185161,0.201390552,Happy
1,49.18657375,0.215176485,Happy
0,38.84759135,0.065526174,Happy
0,26.75559662,0.090668397,Happy
0,38.73788283,0.094067118,Happy
1,14.87509528,0.16786373,Happy
1,49.50942489,0.018439152,Happy
1,46.83946484,0.000218661,Happy
0,0.796024964,0.215975869,Happy
0,33.60446598,0.022249018,Happy
1,31.16931701,0.174385137,Happy
0,43.88465633,0.027281059,Happy
1,37.31074819,0.188690228,Happy
1,42.52035077,0.143268004,Happy
0,34.77021012,0.053762065,Happy
0,46.19240547,0.070932514,Happy
0,26.29706563,0.086307941,Happy
1,25.14148235,0.140611534,Happy
1,25.46406655,0.156151458,Happy
1,34.20911377,0.200553223,Happy
1,31.58628556,0.160554084,Happy
0,20.81166974,0.195818043,Happy
1,27.40243304,0.183648776,Happy
0,15.2226996,0.217613948,Happy
0,24.34595818,0.18004103,Happy
1,10.03866134,0.202719282,Happy
1,30.3054846,0.163320139,Happy
1,30.98326886,0.096515751,Happy
1,49.99610367,0.02726751,Happy
1,47.7565995,0.041138609,Happy
1,28.51034062,0.111108318,Happy
0,25.89217341,0.007881663,Happy
0,37.78637355,0.113160148,Happy
0,35.00215943,0.020214553,Happy
1,35.28646385,0.035429897,Happy
1,17.90805538,0.170441649,Happy
0,43.6015377,0.047611777,Happy
0,29.48090189,0.103133287,Happy
0,47.4879274,0.145679709,Happy
1,16.42730949,0.168967187,Happy
1,41.64311642,0.110626716,Happy
1,28.62260871,0.047929022,Happy
0,10.6013415,0.210725633,Happy
0,18.69376679,0.164791749,Happy
0,9.93246317,0.182317917,Happy
1,29.81253688,0.032894229,Happy
1,37.68481712,0.17962903,Happy
1,7.923716843,0.211517168,Happy
0,28.52990965,0.013230242,Happy
1,36.98010243,0.169064005,Happy
0,11.76039428,0.192925571,Happy
0,45.15138788,0.133179623,Happy
1,25.50792716,0.161725389,Happy
1,34.00673561,0.094673479,Happy
1,46.37488006,0.10678551,Happy
0,34.02704015,0.106998536,Happy
0,17.66214379,0.195623661,Happy
1,43.45205658,0.070301425,Happy
0,49.97656773,0.019723369,Happy
0,18.46267314,0.186756188,Happy
1,35.9314941,0.104500887,Happy
0,33.73415514,0.127398803,Happy
0,22.15268501,0.165879554,Happy
0,18.05732831,0.187642649,Happy
1,8.679411724,0.192061009,Happy
1,34.15321474,0.133967732,Happy
1,28.47564545,0.108236691,Happy
0,27.77666846,0.091858249,Happy
0,49.43939201,0.044394207,Happy
1,31.95238764,0.104293151,Happy
1,38.08417925,0.191424823,Happy
0,39.18538212,0.085987657,Happy
1,36.23163542,0.017484035,Happy
1,37.85108469,0.10891001,Happy
1,44.0650188,0.133824945,Happy
0,2.628405644,0.154656694,Happy
1,36.68050639,0.202428841,Happy
0,19.69067955,0.215931055,Happy
1,31.3974722,0.06266108,Happy
1,29.70907112,0.201882041,Happy
0,21.34030899,0.1730994,Happy
0,43.17320968,0.088194385,Happy
0,34.41832018,0.06942689,Happy
0,39.13499478,0.05782462,Happy
1,25.23257435,0.170318941,Happy
1,32.25715116,0.082534873,Happy
0,28.98194448,0.021390046,Happy
1,46.48461505,0.014553129,Happy
0,1.506628687,0.172740382,Happy
0,18.54668488,0.179484499,Happy
1,31.22705143,0.109597324,Happy
0,43.89225373,0.115885817,Happy
1,47.94035773,0.131161725,Happy
1,9.381125333,0.187064335,Happy
1,48.69667443,0.116405787,Happy
0,31.25781551,0.090328418,Happy
1,34.5266068,0.226498782,Happy
1,40.83903932,0.032263485,Happy
0,41.95145631,0.119686655,Happy
0,20.48004377,0.198499731,Happy
0,22.1372641,0.175271875,Happy
1,27.38742581,0.161064687,Happy
1,28.22767621,0.134391462,Happy
1,14.57756621,0.163489799,Happy
1,19.8982421,0.176468983,Happy
1,31.50471469,0.147213714,Happy
0,33.12141561,0.061108657,Happy
1,37.93376613,0.212365761,Happy
1,13.26689752,0.219167344,Happy
1,45.98808101,0.137018445,Happy
1,31.41270684,0.170273303,Happy
0,46.78639997,0.024170102,Happy
0,47.63508126,0.01489254,Happy
0,42.43796643,0.068127223,Happy
0,46.35439144,0.073283131,Happy
0,44.26775185,0.148099698,Happy
0,34.98115113,0.098557587,Happy
0,15.02679648,0.191018052,Happy
